Order_ID,Date_ID,Order_Date,Product_ID,Customer_ID,Warehouse_ID,Quantity,Unit_Price,Discount_Rate,Sales_Value,Sales_Outlier_Flag
ORD00114791,20250807,2025-08-07,P0010,C00825,WH01,3,3567.8,0.1,9633.06,False
ORD00114792,20250807,2025-08-07,P0010,C00917,WH02,6,3567.8,0.0,21406.8,False
ORD00114793,20250807,2025-08-07,P0010,C00251,WH03,5,3567.8,0.0,17839.0,False
ORD00114794,20250807,2025-08-07,P0010,C00298,WH04,3,3567.8,0.0,10703.4,False
ORD00114795,20250807,2025-08-07,P0010,C00803,WH05,6,3567.8,0.0,21406.8,False
ORD00114796,20250807,2025-08-07,P0011,C00385,WH01,4,746.61,0.0,2986.44,False
ORD00114797,20250807,2025-08-07,P0011,C00339,WH02,4,746.61,0.0,2986.44,False
ORD00114798,20250807,2025-08-07,P0011,C00068,WH03,11,746.61,0.0,8212.71,False
ORD00114799,20250807,2025-08-07,P0011,C00862,WH04,7,746.61,0.1,4703.64,False
ORD00114800,20250807,2025-08-07,P0011,C00517,WH05,8,746.61,0.0,5972.88,False
ORD00114801,20250807,2025-08-07,P0012,C00117,WH02,2,3089.32,0.05,5869.71,False
ORD00114802,20250807,2025-08-07,P0012,C00021,WH03,3,3089.32,0.15,7877.77,False
ORD00114803,20250807,2025-08-07,P0012,C00405,WH04,4,3089.32,0.15,10503.69,False
ORD00114804,20250807,2025-08-07,P0012,C00101,WH05,1,3089.32,0.15,2625.92,False
ORD00114805,20250807,2025-08-07,P0013,C00967,WH01,2,3614.28,0.05,6867.13,False
ORD00114806,20250807,2025-08-07,P0013,C00103,WH02,2,3614.28,0.0,7228.56,False
ORD00114807,20250807,2025-08-07,P0013,C00441,WH03,5,3614.28,0.03,17529.26,False
ORD00114808,20250807,2025-08-07,P0013,C00101,WH04,2,3614.28,0.0,7228.56,False
ORD00114809,20250807,2025-08-07,P0014,C00720,WH01,7,2634.32,0.05,17518.23,False
ORD00114810,20250807,2025-08-07,P0014,C00223,WH02,14,2634.32,0.0,36880.48,False
ORD00114811,20250807,2025-08-07,P0014,C00074,WH03,8,2634.32,0.0,21074.56,False
ORD00114812,20250807,2025-08-07,P0014,C00345,WH04,18,2634.32,0.03,45995.23,False
ORD00114813,20250807,2025-08-07,P0014,C00044,WH05,12,2634.32,0.05,30031.25,False
ORD00114814,20250807,2025-08-07,P0015,C00890,WH01,9,325.37,0.1,2635.5,False
ORD00114815,20250807,2025-08-07,P0015,C00448,WH02,4,325.37,0.0,1301.48,False
ORD00114816,20250807,2025-08-07,P0015,C00054,WH03,8,325.37,0.0,2602.96,False
ORD00114817,20250807,2025-08-07,P0015,C00124,WH04,6,325.37,0.05,1854.61,False
ORD00114818,20250807,2025-08-07,P0015,C00241,WH05,9,325.37,0.0,2928.33,False
ORD00114819,20250807,2025-08-07,P0016,C00481,WH01,10,1110.44,0.0,11104.4,False
ORD00114820,20250807,2025-08-07,P0016,C00882,WH02,18,1110.44,0.1,17989.13,False
ORD00114821,20250807,2025-08-07,P0016,C00624,WH03,13,1110.44,0.0,14435.72,False
ORD00114822,20250807,2025-08-07,P0016,C00487,WH04,7,1110.44,0.0,7773.08,False
ORD00114823,20250807,2025-08-07,P0016,C00850,WH05,17,1110.44,0.15,16045.86,False
ORD00114824,20250807,2025-08-07,P0017,C00291,WH01,11,1114.83,0.05,11649.97,False
ORD00114825,20250807,2025-08-07,P0017,C00827,WH02,15,1114.83,0.05,15886.33,False
ORD00114826,20250807,2025-08-07,P0017,C00948,WH03,14,1114.83,0.1,14046.86,False
ORD00114827,20250807,2025-08-07,P0017,C00204,WH04,11,1114.83,0.03,11895.24,False
ORD00114828,20250807,2025-08-07,P0017,C00576,WH05,16,1114.83,0.1,16053.55,False
ORD00114829,20250807,2025-08-07,P0018,C00604,WH02,6,1366.31,0.0,8197.86,False
ORD00114830,20250807,2025-08-07,P0018,C00211,WH04,1,1366.31,0.1,1229.68,False
ORD00114831,20250807,2025-08-07,P0018,C00178,WH05,4,1366.31,0.0,5465.24,False
ORD00114832,20250807,2025-08-07,P0019,C00081,WH01,4,2758.24,0.0,11032.96,False
ORD00114833,20250807,2025-08-07,P0019,C00973,WH02,11,2758.24,0.0,30340.64,False
ORD00114834,20250807,2025-08-07,P0019,C00124,WH03,12,2758.24,0.0,33098.88,False
ORD00114835,20250807,2025-08-07,P0019,C00151,WH04,7,2758.24,0.0,19307.68,False
ORD00114836,20250807,2025-08-07,P0019,C00300,WH05,10,2758.24,0.0,27582.4,False
ORD00114837,20250807,2025-08-07,P0020,C00811,WH01,7,3034.72,0.0,21243.04,False
ORD00114838,20250807,2025-08-07,P0020,C00580,WH02,8,3034.72,0.0,24277.76,False
ORD00114839,20250807,2025-08-07,P0020,C00816,WH03,10,3034.72,0.0,30347.2,False
ORD00114840,20250807,2025-08-07,P0020,C00583,WH04,9,3034.72,0.0,27312.48,False
ORD00114841,20250807,2025-08-07,P0020,C00636,WH05,12,3034.72,0.05,34595.81,False
ORD00114842,20250807,2025-08-07,P0021,C00767,WH01,5,840.91,0.0,4204.55,False
ORD00114843,20250807,2025-08-07,P0021,C00620,WH02,9,840.91,0.0,7568.19,False
ORD00114844,20250807,2025-08-07,P0021,C00831,WH03,18,840.91,0.0,15136.38,False
ORD00114845,20250807,2025-08-07,P0021,C00887,WH04,9,840.91,0.1,6811.37,False
ORD00114846,20250807,2025-08-07,P0021,C00186,WH05,6,840.91,0.1,4540.91,False
ORD00114847,20250807,2025-08-07,P0022,C00928,WH01,3,611.26,0.0,1833.78,False
ORD00114848,20250807,2025-08-07,P0022,C00580,WH02,3,611.26,0.0,1833.78,False
ORD00114849,20250807,2025-08-07,P0022,C00227,WH03,5,611.26,0.0,3056.3,False
ORD00114850,20250807,2025-08-07,P0022,C00877,WH04,3,611.26,0.0,1833.78,False
ORD00114851,20250807,2025-08-07,P0023,C00699,WH01,3,897.51,0.05,2557.9,False
ORD00114852,20250807,2025-08-07,P0023,C00669,WH02,3,897.51,0.1,2423.28,False
ORD00114853,20250807,2025-08-07,P0023,C00292,WH03,5,897.51,0.1,4038.8,False
ORD00114854,20250807,2025-08-07,P0023,C00355,WH04,1,897.51,0.0,897.51,False
ORD00114855,20250807,2025-08-07,P0023,C00641,WH05,7,897.51,0.1,5654.31,False
ORD00114856,20250807,2025-08-07,P0024,C00494,WH01,2,889.43,0.03,1725.49,False
ORD00114857,20250807,2025-08-07,P0024,C00337,WH02,4,889.43,0.0,3557.72,False
ORD00114858,20250807,2025-08-07,P0024,C00439,WH03,3,889.43,0.1,2401.46,False
ORD00114859,20250807,2025-08-07,P0024,C00363,WH04,1,889.43,0.0,889.43,False
ORD00114860,20250807,2025-08-07,P0024,C00456,WH05,2,889.43,0.03,1725.49,False
ORD00114861,20250807,2025-08-07,P0025,C00007,WH01,8,1786.4,0.1,12862.08,False
ORD00114862,20250807,2025-08-07,P0025,C00623,WH02,8,1786.4,0.0,14291.2,False
ORD00114863,20250807,2025-08-07,P0025,C00931,WH03,10,1786.4,0.1,16077.6,False
ORD00114864,20250807,2025-08-07,P0025,C00605,WH04,4,1786.4,0.05,6788.32,False
ORD00114865,20250807,2025-08-07,P0025,C00268,WH05,10,1786.4,0.15,15184.4,False
ORD00114866,20250807,2025-08-07,P0026,C00531,WH01,8,2864.88,0.03,22231.47,False
ORD00114867,20250807,2025-08-07,P0026,C00024,WH02,16,2864.88,0.1,41254.27,False
ORD00114868,20250807,2025-08-07,P0026,C00771,WH03,15,2864.88,0.03,41684.0,False
ORD00114869,20250807,2025-08-07,P0026,C00615,WH04,13,2864.88,0.15,31656.92,False
ORD00114870,20250807,2025-08-07,P0026,C00769,WH05,19,2864.88,0.05,51711.08,False
ORD00114871,20250807,2025-08-07,P0027,C00109,WH01,4,769.37,0.0,3077.48,False
ORD00114872,20250807,2025-08-07,P0027,C00331,WH02,18,769.37,0.15,11771.36,False
ORD00114873,20250807,2025-08-07,P0027,C00132,WH03,10,769.37,0.1,6924.33,False
ORD00114874,20250807,2025-08-07,P0027,C00131,WH04,11,769.37,0.03,8209.18,False
ORD00114875,20250807,2025-08-07,P0027,C00508,WH05,9,769.37,0.05,6578.11,False
ORD00114876,20250807,2025-08-07,P0028,C00378,WH01,12,4304.95,0.0,51659.4,False
ORD00114877,20250807,2025-08-07,P0028,C00658,WH02,13,4304.95,0.1,50367.92,False
ORD00114878,20250807,2025-08-07,P0028,C00831,WH03,14,4304.95,0.0,60269.3,False
ORD00114879,20250807,2025-08-07,P0028,C00572,WH04,6,4304.95,0.03,25054.81,False
ORD00114880,20250807,2025-08-07,P0028,C00963,WH05,11,4304.95,0.03,45933.82,False
ORD00114881,20250807,2025-08-07,P0029,C00123,WH01,12,4643.0,0.1,50144.4,False
ORD00114882,20250807,2025-08-07,P0029,C00314,WH02,20,4643.0,0.05,88217.0,True
ORD00114883,20250807,2025-08-07,P0029,C00271,WH03,20,4643.0,0.0,92860.0,True
ORD00114884,20250807,2025-08-07,P0029,C00877,WH04,19,4643.0,0.1,79395.3,False
ORD00114885,20250807,2025-08-07,P0029,C00512,WH05,6,4643.0,0.0,27858.0,False
ORD00114886,20250807,2025-08-07,P0030,C00003,WH01,13,3286.04,0.0,42718.52,False
ORD00114887,20250807,2025-08-07,P0030,C00055,WH02,12,3286.04,0.1,35489.23,False
ORD00114888,20250807,2025-08-07,P0030,C00726,WH03,14,3286.04,0.1,41404.1,False
ORD00114889,20250807,2025-08-07,P0030,C00876,WH04,10,3286.04,0.03,31874.59,False
ORD00114890,20250807,2025-08-07,P0030,C00965,WH05,7,3286.04,0.03,22312.21,False
ORD00114891,20250807,2025-08-07,P0031,C00525,WH01,1,660.48,0.03,640.67,False
ORD00114892,20250807,2025-08-07,P0031,C00278,WH02,1,660.48,0.0,660.48,False
ORD00114893,20250807,2025-08-07,P0031,C00636,WH03,1,660.48,0.03,640.67,False
ORD00114894,20250807,2025-08-07,P0031,C00544,WH04,2,660.48,0.05,1254.91,False
ORD00114895,20250807,2025-08-07,P0031,C00528,WH05,3,660.48,0.0,1981.44,False
ORD00114896,20250807,2025-08-07,P0032,C00270,WH01,17,2060.12,0.05,33270.94,False
ORD00114897,20250807,2025-08-07,P0032,C00830,WH02,11,2060.12,0.1,20395.19,False
ORD00114898,20250807,2025-08-07,P0032,C00724,WH03,18,2060.12,0.1,33373.94,False
ORD00114899,20250807,2025-08-07,P0032,C00904,WH04,10,2060.12,0.05,19571.14,False
ORD00114900,20250807,2025-08-07,P0032,C00408,WH05,15,2060.12,0.0,30901.8,False
ORD00114901,20250807,2025-08-07,P0033,C00857,WH01,2,2555.35,0.0,5110.7,False
ORD00114902,20250807,2025-08-07,P0033,C00471,WH02,8,2555.35,0.0,20442.8,False
ORD00114903,20250807,2025-08-07,P0033,C00122,WH03,5,2555.35,0.1,11499.08,False
ORD00114904,20250807,2025-08-07,P0033,C00267,WH04,6,2555.35,0.0,15332.1,False
ORD00114905,20250807,2025-08-07,P0033,C00146,WH05,1,2555.35,0.05,2427.58,False
ORD00114906,20250807,2025-08-07,P0034,C00594,WH01,2,4112.91,0.05,7814.53,False
ORD00114907,20250807,2025-08-07,P0034,C00947,WH02,1,4112.91,0.05,3907.26,False
ORD00114908,20250807,2025-08-07,P0034,C00884,WH03,3,4112.91,0.0,12338.73,False
ORD00114909,20250807,2025-08-07,P0034,C00972,WH04,2,4112.91,0.05,7814.53,False
ORD00114910,20250807,2025-08-07,P0034,C00933,WH05,5,4112.91,0.03,19947.61,False
ORD00114911,20250807,2025-08-07,P0035,C00321,WH01,9,2125.57,0.0,19130.13,False
ORD00114912,20250807,2025-08-07,P0035,C00509,WH02,6,2125.57,0.0,12753.42,False
ORD00114913,20250807,2025-08-07,P0035,C00254,WH03,14,2125.57,0.03,28865.24,False
ORD00114914,20250807,2025-08-07,P0035,C00204,WH04,5,2125.57,0.1,9565.06,False
ORD00114915,20250807,2025-08-07,P0035,C00740,WH05,10,2125.57,0.0,21255.7,False
ORD00114916,20250807,2025-08-07,P0036,C00199,WH01,7,2814.51,0.03,19110.52,False
ORD00114917,20250807,2025-08-07,P0036,C00265,WH02,13,2814.51,0.03,35490.97,False
ORD00114918,20250807,2025-08-07,P0036,C00907,WH03,9,2814.51,0.0,25330.59,False
ORD00114919,20250807,2025-08-07,P0036,C00347,WH04,12,2814.51,0.1,30396.71,False
ORD00114920,20250807,2025-08-07,P0036,C00990,WH05,11,2814.51,0.0,30959.61,False
ORD00114921,20250807,2025-08-07,P0037,C00567,WH01,5,1836.09,0.05,8721.43,False
ORD00114922,20250807,2025-08-07,P0037,C00630,WH02,6,1836.09,0.1,9914.89,False
ORD00114923,20250807,2025-08-07,P0037,C00997,WH03,5,1836.09,0.0,9180.45,False
ORD00114924,20250807,2025-08-07,P0037,C00136,WH04,2,1836.09,0.0,3672.18,False
ORD00114925,20250807,2025-08-07,P0037,C00207,WH05,7,1836.09,0.0,12852.63,False
ORD00114926,20250807,2025-08-07,P0038,C00146,WH01,4,2272.63,0.05,8635.99,False
ORD00114927,20250807,2025-08-07,P0038,C00529,WH02,9,2272.63,0.03,19840.06,False
ORD00114928,20250807,2025-08-07,P0038,C00862,WH03,12,2272.63,0.03,26453.41,False
ORD00114929,20250807,2025-08-07,P0038,C00342,WH04,6,2272.63,0.1,12272.2,False
ORD00114930,20250807,2025-08-07,P0038,C00416,WH05,7,2272.63,0.03,15431.16,False
ORD00114931,20250807,2025-08-07,P0039,C00631,WH01,6,655.76,0.0,3934.56,False
ORD00114932,20250807,2025-08-07,P0039,C00133,WH02,4,655.76,0.0,2623.04,False
ORD00114933,20250807,2025-08-07,P0039,C00080,WH03,5,655.76,0.0,3278.8,False
ORD00114934,20250807,2025-08-07,P0039,C00185,WH04,5,655.76,0.05,3114.86,False
ORD00114935,20250807,2025-08-07,P0039,C00478,WH05,4,655.76,0.03,2544.35,False
ORD00114936,20250807,2025-08-07,P0040,C00765,WH01,2,1011.55,0.0,2023.1,False
ORD00114937,20250807,2025-08-07,P0040,C00971,WH02,5,1011.55,0.05,4804.86,False
ORD00114938,20250807,2025-08-07,P0040,C00480,WH03,1,1011.55,0.03,981.2,False
ORD00114939,20250807,2025-08-07,P0040,C00346,WH04,1,1011.55,0.0,1011.55,False
ORD00114940,20250807,2025-08-07,P0040,C00191,WH05,3,1011.55,0.0,3034.65,False
ORD00114941,20250808,2025-08-08,P0001,C00945,WH01,10,1798.19,0.05,17082.8,False
ORD00114942,20250808,2025-08-08,P0001,C00043,WH02,9,1798.19,0.1,14565.34,False
ORD00114943,20250808,2025-08-08,P0001,C00641,WH03,13,1798.19,0.05,22207.65,False
ORD00114944,20250808,2025-08-08,P0001,C00704,WH04,5,1798.19,0.05,8541.4,False
ORD00114945,20250808,2025-08-08,P0001,C00120,WH05,9,1798.19,0.0,16183.71,False
ORD00114946,20250808,2025-08-08,P0002,C00882,WH01,10,950.45,0.0,9504.5,False
ORD00114947,20250808,2025-08-08,P0002,C00468,WH02,13,950.45,0.03,11985.17,False
ORD00114948,20250808,2025-08-08,P0002,C00619,WH03,15,950.45,0.1,12831.08,False
ORD00114949,20250808,2025-08-08,P0002,C00186,WH04,12,950.45,0.1,10264.86,False
ORD00114950,20250808,2025-08-08,P0002,C00985,WH05,16,950.45,0.0,15207.2,False
ORD00114951,20250808,2025-08-08,P0003,C00342,WH01,14,1220.29,0.05,16229.86,False
ORD00114952,20250808,2025-08-08,P0003,C00124,WH02,10,1220.29,0.1,10982.61,False
ORD00114953,20250808,2025-08-08,P0003,C00405,WH03,5,1220.29,0.0,6101.45,False
ORD00114954,20250808,2025-08-08,P0003,C00065,WH04,17,1220.29,0.0,20744.93,False
ORD00114955,20250808,2025-08-08,P0003,C00043,WH05,16,1220.29,0.0,19524.64,False
ORD00114956,20250808,2025-08-08,P0004,C00341,WH01,11,2227.7,0.0,24504.7,False
ORD00114957,20250808,2025-08-08,P0004,C00930,WH02,9,2227.7,0.0,20049.3,False
ORD00114958,20250808,2025-08-08,P0004,C00886,WH03,15,2227.7,0.0,33415.5,False
ORD00114959,20250808,2025-08-08,P0004,C00334,WH04,10,2227.7,0.0,22277.0,False
ORD00114960,20250808,2025-08-08,P0004,C00557,WH05,12,2227.7,0.0,26732.4,False
ORD00114961,20250808,2025-08-08,P0005,C00235,WH02,8,1650.77,0.0,13206.16,False
ORD00114962,20250808,2025-08-08,P0005,C00213,WH03,4,1650.77,0.0,6603.08,False
ORD00114963,20250808,2025-08-08,P0005,C00278,WH04,6,1650.77,0.0,9904.62,False
ORD00114964,20250808,2025-08-08,P0005,C00968,WH05,3,1650.77,0.05,4704.69,False
ORD00114965,20250808,2025-08-08,P0006,C00354,WH01,3,3622.89,0.05,10325.24,False
ORD00114966,20250808,2025-08-08,P0006,C00897,WH02,3,3622.89,0.0,10868.67,False
ORD00114967,20250808,2025-08-08,P0006,C00986,WH03,1,3622.89,0.0,3622.89,False
ORD00114968,20250808,2025-08-08,P0006,C00547,WH04,1,3622.89,0.05,3441.75,False
ORD00114969,20250808,2025-08-08,P0006,C00783,WH05,4,3622.89,0.0,14491.56,False
ORD00114970,20250808,2025-08-08,P0007,C00661,WH01,6,2956.62,0.15,15078.76,False
ORD00114971,20250808,2025-08-08,P0007,C00328,WH02,13,2956.62,0.0,38436.06,False
ORD00114972,20250808,2025-08-08,P0007,C00325,WH03,15,2956.62,0.0,44349.3,False
ORD00114973,20250808,2025-08-08,P0007,C00016,WH04,11,2956.62,0.03,31547.14,False
ORD00114974,20250808,2025-08-08,P0007,C00085,WH05,11,2956.62,0.0,32522.82,False
ORD00114975,20250808,2025-08-08,P0008,C00410,WH01,6,968.68,0.0,5812.08,False
ORD00114976,20250808,2025-08-08,P0008,C00170,WH02,10,968.68,0.03,9396.2,False
ORD00114977,20250808,2025-08-08,P0008,C00320,WH03,5,968.68,0.05,4601.23,False
ORD00114978,20250808,2025-08-08,P0008,C00938,WH04,5,968.68,0.0,4843.4,False
ORD00114979,20250808,2025-08-08,P0008,C00095,WH05,11,968.68,0.03,10335.82,False
ORD00114980,20250808,2025-08-08,P0009,C00798,WH01,2,3207.48,0.0,6414.96,False
ORD00114981,20250808,2025-08-08,P0009,C00112,WH02,2,3207.48,0.1,5773.46,False
ORD00114982,20250808,2025-08-08,P0009,C00640,WH03,6,3207.48,0.0,19244.88,False
ORD00114983,20250808,2025-08-08,P0009,C00427,WH04,3,3207.48,0.05,9141.32,False
ORD00114984,20250808,2025-08-08,P0009,C00723,WH05,2,3207.48,0.0,6414.96,False
ORD00114985,20250808,2025-08-08,P0010,C00392,WH01,5,3567.8,0.0,17839.0,False
ORD00114986,20250808,2025-08-08,P0010,C00594,WH02,3,3567.8,0.0,10703.4,False
ORD00114987,20250808,2025-08-08,P0010,C00015,WH03,3,3567.8,0.05,10168.23,False
ORD00114988,20250808,2025-08-08,P0010,C00020,WH04,3,3567.8,0.03,10382.3,False
ORD00114989,20250808,2025-08-08,P0010,C00471,WH05,5,3567.8,0.1,16055.1,False
ORD00114990,20250808,2025-08-08,P0011,C00985,WH01,5,746.61,0.03,3621.06,False
ORD00114991,20250808,2025-08-08,P0011,C00764,WH02,5,746.61,0.0,3733.05,False
ORD00114992,20250808,2025-08-08,P0011,C00791,WH03,10,746.61,0.1,6719.49,False
ORD00114993,20250808,2025-08-08,P0011,C00668,WH04,9,746.61,0.15,5711.57,False
ORD00114994,20250808,2025-08-08,P0011,C00767,WH05,6,746.61,0.0,4479.66,False
ORD00114995,20250808,2025-08-08,P0012,C00665,WH01,1,3089.32,0.1,2780.39,False
ORD00114996,20250808,2025-08-08,P0012,C00179,WH02,1,3089.32,0.0,3089.32,False
ORD00114997,20250808,2025-08-08,P0012,C00484,WH03,4,3089.32,0.0,12357.28,False
ORD00114998,20250808,2025-08-08,P0012,C00865,WH05,1,3089.32,0.0,3089.32,False
ORD00114999,20250808,2025-08-08,P0013,C00901,WH01,1,3614.28,0.03,3505.85,False
ORD00115000,20250808,2025-08-08,P0013,C00138,WH02,5,3614.28,0.0,18071.4,False
ORD00115001,20250808,2025-08-08,P0013,C00819,WH04,4,3614.28,0.1,13011.41,False
ORD00115002,20250808,2025-08-08,P0013,C00406,WH05,5,3614.28,0.1,16264.26,False
ORD00115003,20250808,2025-08-08,P0014,C00073,WH01,8,2634.32,0.05,20020.83,False
ORD00115004,20250808,2025-08-08,P0014,C00219,WH02,12,2634.32,0.1,28450.66,False
ORD00115005,20250808,2025-08-08,P0014,C00519,WH03,20,2634.32,0.0,52686.4,False
ORD00115006,20250808,2025-08-08,P0014,C00277,WH04,8,2634.32,0.0,21074.56,False
ORD00115007,20250808,2025-08-08,P0014,C00897,WH05,10,2634.32,0.0,26343.2,False
ORD00115008,20250808,2025-08-08,P0015,C00711,WH01,8,325.37,0.0,2602.96,False
ORD00115009,20250808,2025-08-08,P0015,C00056,WH02,6,325.37,0.0,1952.22,False
ORD00115010,20250808,2025-08-08,P0015,C00884,WH03,5,325.37,0.15,1382.82,False
ORD00115011,20250808,2025-08-08,P0015,C00020,WH04,3,325.37,0.03,946.83,False
ORD00115012,20250808,2025-08-08,P0015,C00630,WH05,8,325.37,0.1,2342.66,False
ORD00115013,20250808,2025-08-08,P0016,C00051,WH01,10,1110.44,0.1,9993.96,False
ORD00115014,20250808,2025-08-08,P0016,C00400,WH02,16,1110.44,0.0,17767.04,False
ORD00115015,20250808,2025-08-08,P0016,C00139,WH03,12,1110.44,0.1,11992.75,False
ORD00115016,20250808,2025-08-08,P0016,C00477,WH04,12,1110.44,0.03,12925.52,False
ORD00115017,20250808,2025-08-08,P0016,C00865,WH05,11,1110.44,0.0,12214.84,False
ORD00115018,20250808,2025-08-08,P0017,C00996,WH01,4,1114.83,0.05,4236.35,False
ORD00115019,20250808,2025-08-08,P0017,C00896,WH02,22,1114.83,0.0,24526.26,False
ORD00115020,20250808,2025-08-08,P0017,C00108,WH03,15,1114.83,0.1,15050.2,False
ORD00115021,20250808,2025-08-08,P0017,C00205,WH04,15,1114.83,0.0,16722.45,False
ORD00115022,20250808,2025-08-08,P0017,C00197,WH05,11,1114.83,0.0,12263.13,False
ORD00115023,20250808,2025-08-08,P0018,C00411,WH01,5,1366.31,0.0,6831.55,False
ORD00115024,20250808,2025-08-08,P0018,C00300,WH02,8,1366.31,0.0,10930.48,False
ORD00115025,20250808,2025-08-08,P0018,C00782,WH03,7,1366.31,0.0,9564.17,False
ORD00115026,20250808,2025-08-08,P0018,C00493,WH04,4,1366.31,0.05,5191.98,False
ORD00115027,20250808,2025-08-08,P0018,C00622,WH05,9,1366.31,0.05,11681.95,False
ORD00115028,20250808,2025-08-08,P0019,C00237,WH01,11,2758.24,0.0,30340.64,False
ORD00115029,20250808,2025-08-08,P0019,C00065,WH02,16,2758.24,0.03,42807.88,False
ORD00115030,20250808,2025-08-08,P0019,C00711,WH03,21,2758.24,0.0,57923.04,False
ORD00115031,20250808,2025-08-08,P0019,C00667,WH04,11,2758.24,0.0,30340.64,False
ORD00115032,20250808,2025-08-08,P0019,C00384,WH05,9,2758.24,0.1,22341.74,False
ORD00115033,20250808,2025-08-08,P0020,C00339,WH01,10,3034.72,0.0,30347.2,False
ORD00115034,20250808,2025-08-08,P0020,C00259,WH02,14,3034.72,0.03,41211.5,False
ORD00115035,20250808,2025-08-08,P0020,C00964,WH03,11,3034.72,0.0,33381.92,False
ORD00115036,20250808,2025-08-08,P0020,C00526,WH04,7,3034.72,0.0,21243.04,False
ORD00115037,20250808,2025-08-08,P0020,C00923,WH05,8,3034.72,0.1,21849.98,False
ORD00115038,20250808,2025-08-08,P0021,C00927,WH01,9,840.91,0.05,7189.78,False
ORD00115039,20250808,2025-08-08,P0021,C00162,WH02,19,840.91,0.1,14379.56,False
ORD00115040,20250808,2025-08-08,P0021,C00384,WH03,12,840.91,0.0,10090.92,False
ORD00115041,20250808,2025-08-08,P0021,C00395,WH04,10,840.91,0.05,7988.64,False
ORD00115042,20250808,2025-08-08,P0021,C00378,WH05,12,840.91,0.15,8577.28,False
ORD00115043,20250808,2025-08-08,P0022,C00910,WH02,4,611.26,0.05,2322.79,False
ORD00115044,20250808,2025-08-08,P0022,C00132,WH03,4,611.26,0.03,2371.69,False
ORD00115045,20250808,2025-08-08,P0022,C00088,WH04,2,611.26,0.1,1100.27,False
ORD00115046,20250808,2025-08-08,P0022,C00460,WH05,2,611.26,0.05,1161.39,False
ORD00115047,20250808,2025-08-08,P0023,C00147,WH01,3,897.51,0.0,2692.53,False
ORD00115048,20250808,2025-08-08,P0023,C00627,WH02,3,897.51,0.0,2692.53,False
ORD00115049,20250808,2025-08-08,P0023,C00210,WH03,6,897.51,0.0,5385.06,False
ORD00115050,20250808,2025-08-08,P0023,C00546,WH04,8,897.51,0.05,6821.08,False
ORD00115051,20250808,2025-08-08,P0023,C00220,WH05,7,897.51,0.0,6282.57,False
ORD00115052,20250808,2025-08-08,P0024,C00267,WH01,3,889.43,0.03,2588.24,False
ORD00115053,20250808,2025-08-08,P0024,C00354,WH02,3,889.43,0.1,2401.46,False
ORD00115054,20250808,2025-08-08,P0024,C00703,WH03,3,889.43,0.0,2668.29,False
ORD00115055,20250808,2025-08-08,P0024,C00778,WH04,1,889.43,0.15,756.02,False
ORD00115056,20250808,2025-08-08,P0024,C00503,WH05,4,889.43,0.0,3557.72,False
ORD00115057,20250808,2025-08-08,P0025,C00707,WH01,2,1786.4,0.1,3215.52,False
ORD00115058,20250808,2025-08-08,P0025,C00322,WH02,12,1786.4,0.1,19293.12,False
ORD00115059,20250808,2025-08-08,P0025,C00378,WH03,11,1786.4,0.1,17685.36,False
ORD00115060,20250808,2025-08-08,P0025,C00621,WH04,9,1786.4,0.03,15595.27,False
ORD00115061,20250808,2025-08-08,P0025,C00992,WH05,11,1786.4,0.1,17685.36,False
ORD00115062,20250808,2025-08-08,P0026,C00895,WH01,16,2864.88,0.0,45838.08,False
ORD00115063,20250808,2025-08-08,P0026,C00446,WH02,18,2864.88,0.15,43832.66,False
ORD00115064,20250808,2025-08-08,P0026,C00962,WH03,21,2864.88,0.05,57154.36,False
ORD00115065,20250808,2025-08-08,P0026,C00903,WH04,17,2864.88,0.1,43832.66,False
ORD00115066,20250808,2025-08-08,P0026,C00025,WH05,11,2864.88,0.1,28362.31,False
ORD00115067,20250808,2025-08-08,P0027,C00919,WH01,9,769.37,0.1,6231.9,False
ORD00115068,20250808,2025-08-08,P0027,C00420,WH02,20,769.37,0.0,15387.4,False
ORD00115069,20250808,2025-08-08,P0027,C00781,WH03,19,769.37,0.0,14618.03,False
ORD00115070,20250808,2025-08-08,P0027,C00649,WH04,14,769.37,0.03,10448.04,False
ORD00115071,20250808,2025-08-08,P0027,C00505,WH05,8,769.37,0.1,5539.46,False
ORD00115072,20250808,2025-08-08,P0028,C00356,WH01,3,4304.95,0.03,12527.4,False
ORD00115073,20250808,2025-08-08,P0028,C00271,WH02,16,4304.95,0.05,65435.24,False
ORD00115074,20250808,2025-08-08,P0028,C00185,WH03,11,4304.95,0.03,45933.82,False
ORD00115075,20250808,2025-08-08,P0028,C00932,WH04,7,4304.95,0.05,28627.92,False
ORD00115076,20250808,2025-08-08,P0028,C00112,WH05,9,4304.95,0.0,38744.55,False
ORD00115077,20250808,2025-08-08,P0029,C00682,WH01,13,4643.0,0.0,60359.0,False
ORD00115078,20250808,2025-08-08,P0029,C00158,WH02,18,4643.0,0.1,75216.6,False
ORD00115079,20250808,2025-08-08,P0029,C00128,WH03,21,4643.0,0.1,87752.7,True
ORD00115080,20250808,2025-08-08,P0029,C00541,WH04,17,4643.0,0.1,71037.9,False
ORD00115081,20250808,2025-08-08,P0029,C00859,WH05,21,4643.0,0.03,94577.91,True
ORD00115082,20250808,2025-08-08,P0030,C00769,WH01,7,3286.04,0.03,22312.21,False
