Order_ID,Date_ID,Order_Date,Product_ID,Customer_ID,Warehouse_ID,Quantity,Unit_Price,Discount_Rate,Sales_Value
ORD00128640,20251017,2025-10-17,P0010,C00652,WH04,7,3567.8,0.1,22477.14
ORD00128641,20251017,2025-10-17,P0010,C00055,WH05,7,3567.8,0.1,22477.14
ORD00128642,20251017,2025-10-17,P0011,C00555,WH01,3,746.61,0.05,2127.84
ORD00128643,20251017,2025-10-17,P0011,C00441,WH02,7,746.61,0.1,4703.64
ORD00128644,20251017,2025-10-17,P0011,C00459,WH03,8,746.61,0.05,5674.24
ORD00128645,20251017,2025-10-17,P0011,C00866,WH04,8,746.61,0.0,5972.88
ORD00128646,20251017,2025-10-17,P0011,C00420,WH05,4,746.61,0.0,2986.44
ORD00128647,20251017,2025-10-17,P0012,C00099,WH01,1,3089.32,0.0,3089.32
ORD00128648,20251017,2025-10-17,P0012,C00559,WH02,1,3089.32,0.0,3089.32
ORD00128649,20251017,2025-10-17,P0012,C00254,WH03,1,3089.32,0.0,3089.32
ORD00128650,20251017,2025-10-17,P0012,C00539,WH04,3,3089.32,0.1,8341.16
ORD00128651,20251017,2025-10-17,P0012,C00800,WH05,4,3089.32,0.05,11739.42
ORD00128652,20251017,2025-10-17,P0013,C00882,WH01,2,3614.28,0.0,7228.56
ORD00128653,20251017,2025-10-17,P0013,C00725,WH02,2,3614.28,0.05,6867.13
ORD00128654,20251017,2025-10-17,P0013,C00660,WH03,4,3614.28,0.03,14023.41
ORD00128655,20251017,2025-10-17,P0013,C00570,WH04,4,3614.28,0.0,14457.12
ORD00128656,20251017,2025-10-17,P0013,C00966,WH05,6,3614.28,0.0,21685.68
ORD00128657,20251017,2025-10-17,P0014,C00753,WH01,15,2634.32,0.0,39514.8
ORD00128658,20251017,2025-10-17,P0014,C00826,WH02,26,2634.32,0.0,68492.32
ORD00128659,20251017,2025-10-17,P0014,C00397,WH03,15,2634.32,0.0,39514.8
ORD00128660,20251017,2025-10-17,P0014,C00098,WH04,13,2634.32,0.1,30821.54
ORD00128661,20251017,2025-10-17,P0014,C00561,WH05,15,2634.32,0.03,38329.36
ORD00128662,20251017,2025-10-17,P0015,C00834,WH01,4,325.37,0.0,1301.48
ORD00128663,20251017,2025-10-17,P0015,C00486,WH02,6,325.37,0.0,1952.22
ORD00128664,20251017,2025-10-17,P0015,C00390,WH03,7,325.37,0.0,2277.59
ORD00128665,20251017,2025-10-17,P0015,C00376,WH04,5,325.37,0.05,1545.51
ORD00128666,20251017,2025-10-17,P0015,C00341,WH05,4,325.37,0.0,1301.48
ORD00128667,20251017,2025-10-17,P0016,C00173,WH01,17,1110.44,0.03,18311.16
ORD00128668,20251017,2025-10-17,P0016,C00978,WH02,15,1110.44,0.0,16656.6
ORD00128669,20251017,2025-10-17,P0016,C00944,WH03,17,1110.44,0.0,18877.48
ORD00128670,20251017,2025-10-17,P0016,C00395,WH04,15,1110.44,0.0,16656.6
ORD00128671,20251017,2025-10-17,P0016,C00705,WH05,8,1110.44,0.0,8883.52
ORD00128672,20251017,2025-10-17,P0017,C00352,WH01,15,1114.83,0.03,16220.78
ORD00128673,20251017,2025-10-17,P0017,C00251,WH02,18,1114.83,0.15,17056.9
ORD00128674,20251017,2025-10-17,P0017,C00494,WH03,15,1114.83,0.05,15886.33
ORD00128675,20251017,2025-10-17,P0017,C00005,WH04,18,1114.83,0.0,20066.94
ORD00128676,20251017,2025-10-17,P0017,C00850,WH05,15,1114.83,0.0,16722.45
ORD00128677,20251017,2025-10-17,P0018,C00861,WH01,5,1366.31,0.0,6831.55
ORD00128678,20251017,2025-10-17,P0018,C00274,WH02,5,1366.31,0.05,6489.97
ORD00128679,20251017,2025-10-17,P0018,C00370,WH03,6,1366.31,0.05,7787.97
ORD00128680,20251017,2025-10-17,P0018,C00899,WH04,2,1366.31,0.0,2732.62
ORD00128681,20251017,2025-10-17,P0018,C00361,WH05,1,1366.31,0.0,1366.31
ORD00128682,20251017,2025-10-17,P0019,C00991,WH01,9,2758.24,0.0,24824.16
ORD00128683,20251017,2025-10-17,P0019,C00758,WH02,6,2758.24,0.0,16549.44
ORD00128684,20251017,2025-10-17,P0019,C00775,WH03,17,2758.24,0.0,46890.08
ORD00128685,20251017,2025-10-17,P0019,C00310,WH04,7,2758.24,0.0,19307.68
ORD00128686,20251017,2025-10-17,P0019,C00726,WH05,15,2758.24,0.0,41373.6
ORD00128687,20251017,2025-10-17,P0020,C00812,WH01,4,3034.72,0.0,12138.88
ORD00128688,20251017,2025-10-17,P0020,C00494,WH02,21,3034.72,0.0,63729.12
ORD00128689,20251017,2025-10-17,P0020,C00070,WH03,13,3034.72,0.1,35506.22
ORD00128690,20251017,2025-10-17,P0020,C00178,WH04,8,3034.72,0.0,24277.76
ORD00128691,20251017,2025-10-17,P0020,C00449,WH05,11,3034.72,0.0,33381.92
ORD00128692,20251017,2025-10-17,P0021,C00740,WH01,10,840.91,0.0,8409.1
ORD00128693,20251017,2025-10-17,P0021,C00143,WH02,10,840.91,0.0,8409.1
ORD00128694,20251017,2025-10-17,P0021,C00991,WH03,25,840.91,0.0,21022.75
ORD00128695,20251017,2025-10-17,P0021,C00781,WH04,9,840.91,0.0,7568.19
ORD00128696,20251017,2025-10-17,P0021,C00517,WH05,14,840.91,0.03,11419.56
ORD00128697,20251017,2025-10-17,P0022,C00411,WH01,2,611.26,0.0,1222.52
ORD00128698,20251017,2025-10-17,P0022,C00371,WH02,2,611.26,0.0,1222.52
ORD00128699,20251017,2025-10-17,P0022,C00344,WH03,1,611.26,0.05,580.7
ORD00128700,20251017,2025-10-17,P0022,C00694,WH05,4,611.26,0.1,2200.54
ORD00128701,20251017,2025-10-17,P0023,C00886,WH01,2,897.51,0.05,1705.27
ORD00128702,20251017,2025-10-17,P0023,C00442,WH02,8,897.51,0.03,6964.68
ORD00128703,20251017,2025-10-17,P0023,C00611,WH03,5,897.51,0.0,4487.55
ORD00128704,20251017,2025-10-17,P0023,C00146,WH04,2,897.51,0.0,1795.02
ORD00128705,20251017,2025-10-17,P0023,C00058,WH05,4,897.51,0.0,3590.04
ORD00128706,20251017,2025-10-17,P0024,C00178,WH01,3,889.43,0.0,2668.29
ORD00128707,20251017,2025-10-17,P0024,C00094,WH02,3,889.43,0.0,2668.29
ORD00128708,20251017,2025-10-17,P0024,C00046,WH03,4,889.43,0.05,3379.83
ORD00128709,20251017,2025-10-17,P0024,C00004,WH04,2,889.43,0.15,1512.03
ORD00128710,20251017,2025-10-17,P0024,C00215,WH05,2,889.43,0.05,1689.92
ORD00128711,20251017,2025-10-17,P0025,C00844,WH01,5,1786.4,0.0,8932.0
ORD00128712,20251017,2025-10-17,P0025,C00769,WH02,6,1786.4,0.0,10718.4
ORD00128713,20251017,2025-10-17,P0025,C00008,WH03,14,1786.4,0.03,24259.31
ORD00128714,20251017,2025-10-17,P0025,C00929,WH04,9,1786.4,0.03,15595.27
ORD00128715,20251017,2025-10-17,P0025,C00943,WH05,11,1786.4,0.0,19650.4
ORD00128716,20251017,2025-10-17,P0026,C00908,WH01,9,2864.88,0.0,25783.92
ORD00128717,20251017,2025-10-17,P0026,C00891,WH02,20,2864.88,0.0,57297.6
ORD00128718,20251017,2025-10-17,P0026,C00645,WH03,25,2864.88,0.05,68040.9
ORD00128719,20251017,2025-10-17,P0026,C00646,WH04,6,2864.88,0.1,15470.35
ORD00128720,20251017,2025-10-17,P0026,C00596,WH05,19,2864.88,0.05,51711.08
ORD00128721,20251017,2025-10-17,P0027,C00524,WH01,6,769.37,0.03,4477.73
ORD00128722,20251017,2025-10-17,P0027,C00446,WH02,20,769.37,0.03,14925.78
ORD00128723,20251017,2025-10-17,P0027,C00163,WH03,20,769.37,0.1,13848.66
ORD00128724,20251017,2025-10-17,P0027,C00720,WH04,9,769.37,0.0,6924.33
ORD00128725,20251017,2025-10-17,P0027,C00222,WH05,13,769.37,0.1,9001.63
ORD00128726,20251017,2025-10-17,P0028,C00265,WH01,11,4304.95,0.15,40251.28
ORD00128727,20251017,2025-10-17,P0028,C00889,WH02,15,4304.95,0.0,64574.25
ORD00128728,20251017,2025-10-17,P0028,C00247,WH03,15,4304.95,0.0,64574.25
ORD00128729,20251017,2025-10-17,P0028,C00616,WH04,8,4304.95,0.0,34439.6
ORD00128730,20251017,2025-10-17,P0028,C00531,WH05,10,4304.95,0.03,41758.02
ORD00128731,20251017,2025-10-17,P0029,C00458,WH01,14,4643.0,0.05,61751.9
ORD00128732,20251017,2025-10-17,P0029,C00929,WH02,13,4643.0,0.05,57341.05
ORD00128733,20251017,2025-10-17,P0029,C00109,WH03,23,4643.0,0.03,103585.33
ORD00128734,20251017,2025-10-17,P0029,C00121,WH04,17,4643.0,0.1,71037.9
ORD00128735,20251017,2025-10-17,P0029,C00529,WH05,17,4643.0,0.03,76563.07
ORD00128736,20251017,2025-10-17,P0030,C00375,WH01,7,3286.04,0.0,23002.28
ORD00128737,20251017,2025-10-17,P0030,C00356,WH02,15,3286.04,0.0,49290.6
ORD00128738,20251017,2025-10-17,P0030,C00066,WH03,16,3286.04,0.05,49947.81
ORD00128739,20251017,2025-10-17,P0030,C00652,WH04,8,3286.04,0.1,23659.49
ORD00128740,20251017,2025-10-17,P0030,C00226,WH05,12,3286.04,0.0,39432.48
ORD00128741,20251017,2025-10-17,P0031,C00255,WH01,2,660.48,0.0,1320.96
ORD00128742,20251017,2025-10-17,P0031,C00397,WH02,6,660.48,0.15,3368.45
ORD00128743,20251017,2025-10-17,P0031,C00046,WH03,2,660.48,0.03,1281.33
ORD00128744,20251017,2025-10-17,P0031,C00086,WH04,1,660.48,0.0,660.48
ORD00128745,20251017,2025-10-17,P0031,C00057,WH05,1,660.48,0.0,660.48
ORD00128746,20251017,2025-10-17,P0032,C00580,WH01,14,2060.12,0.0,28841.68
ORD00128747,20251017,2025-10-17,P0032,C00943,WH02,19,2060.12,0.03,37968.01
ORD00128748,20251017,2025-10-17,P0032,C00239,WH03,18,2060.12,0.0,37082.16
ORD00128749,20251017,2025-10-17,P0032,C00143,WH04,6,2060.12,0.0,12360.72
ORD00128750,20251017,2025-10-17,P0032,C00063,WH05,16,2060.12,0.1,29665.73
ORD00128751,20251017,2025-10-17,P0033,C00677,WH01,9,2555.35,0.0,22998.15
ORD00128752,20251017,2025-10-17,P0033,C00594,WH02,9,2555.35,0.15,19548.43
ORD00128753,20251017,2025-10-17,P0033,C00084,WH03,7,2555.35,0.0,17887.45
ORD00128754,20251017,2025-10-17,P0033,C00073,WH04,10,2555.35,0.15,21720.48
ORD00128755,20251017,2025-10-17,P0033,C00461,WH05,5,2555.35,0.1,11499.08
ORD00128756,20251017,2025-10-17,P0034,C00746,WH02,2,4112.91,0.0,8225.82
ORD00128757,20251017,2025-10-17,P0034,C00752,WH03,2,4112.91,0.0,8225.82
ORD00128758,20251017,2025-10-17,P0034,C00100,WH04,3,4112.91,0.0,12338.73
ORD00128759,20251017,2025-10-17,P0034,C00463,WH05,2,4112.91,0.15,6991.95
ORD00128760,20251017,2025-10-17,P0035,C00836,WH01,7,2125.57,0.0,14878.99
ORD00128761,20251017,2025-10-17,P0035,C00042,WH02,9,2125.57,0.05,18173.62
ORD00128762,20251017,2025-10-17,P0035,C00879,WH03,11,2125.57,0.0,23381.27
ORD00128763,20251017,2025-10-17,P0035,C00219,WH04,5,2125.57,0.0,10627.85
ORD00128764,20251017,2025-10-17,P0035,C00113,WH05,13,2125.57,0.05,26250.79
ORD00128765,20251017,2025-10-17,P0036,C00921,WH01,14,2814.51,0.1,35462.83
ORD00128766,20251017,2025-10-17,P0036,C00704,WH02,18,2814.51,0.1,45595.06
ORD00128767,20251017,2025-10-17,P0036,C00973,WH03,22,2814.51,0.0,61919.22
ORD00128768,20251017,2025-10-17,P0036,C00368,WH04,15,2814.51,0.05,40106.77
ORD00128769,20251017,2025-10-17,P0036,C00611,WH05,17,2814.51,0.05,45454.34
ORD00128770,20251017,2025-10-17,P0037,C00041,WH01,5,1836.09,0.05,8721.43
ORD00128771,20251017,2025-10-17,P0037,C00935,WH02,6,1836.09,0.03,10686.04
ORD00128772,20251017,2025-10-17,P0037,C00968,WH03,7,1836.09,0.0,12852.63
ORD00128773,20251017,2025-10-17,P0037,C00723,WH04,7,1836.09,0.03,12467.05
ORD00128774,20251017,2025-10-17,P0037,C00580,WH05,8,1836.09,0.05,13954.28
ORD00128775,20251017,2025-10-17,P0038,C00008,WH01,8,2272.63,0.05,17271.99
ORD00128776,20251017,2025-10-17,P0038,C00807,WH02,14,2272.63,0.15,27044.3
ORD00128777,20251017,2025-10-17,P0038,C00202,WH03,15,2272.63,0.05,32384.98
ORD00128778,20251017,2025-10-17,P0038,C00757,WH04,7,2272.63,0.0,15908.41
ORD00128779,20251017,2025-10-17,P0038,C00365,WH05,7,2272.63,0.0,15908.41
ORD00128780,20251017,2025-10-17,P0039,C00086,WH01,5,655.76,0.03,3180.44
ORD00128781,20251017,2025-10-17,P0039,C00366,WH02,7,655.76,0.05,4360.8
ORD00128782,20251017,2025-10-17,P0039,C00227,WH03,7,655.76,0.03,4452.61
ORD00128783,20251017,2025-10-17,P0039,C00214,WH04,2,655.76,0.05,1245.94
ORD00128784,20251017,2025-10-17,P0039,C00757,WH05,4,655.76,0.05,2491.89
ORD00128785,20251017,2025-10-17,P0040,C00239,WH01,2,1011.55,0.15,1719.64
ORD00128786,20251017,2025-10-17,P0040,C00336,WH02,5,1011.55,0.03,4906.02
ORD00128787,20251017,2025-10-17,P0040,C00289,WH03,1,1011.55,0.0,1011.55
ORD00128788,20251017,2025-10-17,P0040,C00928,WH04,4,1011.55,0.0,4046.2
ORD00128789,20251017,2025-10-17,P0040,C00490,WH05,3,1011.55,0.0,3034.65
ORD00128790,20251018,2025-10-18,P0001,C00869,WH01,7,1798.19,0.0,12587.33
ORD00128791,20251018,2025-10-18,P0001,C00695,WH02,11,1798.19,0.05,18791.09
ORD00128792,20251018,2025-10-18,P0001,C00600,WH03,20,1798.19,0.05,34165.61
ORD00128793,20251018,2025-10-18,P0001,C00994,WH04,10,1798.19,0.0,17981.9
ORD00128794,20251018,2025-10-18,P0001,C00070,WH05,5,1798.19,0.0,8990.95
ORD00128795,20251018,2025-10-18,P0002,C00333,WH01,8,950.45,0.05,7223.42
ORD00128796,20251018,2025-10-18,P0002,C00688,WH02,16,950.45,0.0,15207.2
ORD00128797,20251018,2025-10-18,P0002,C00058,WH03,15,950.45,0.03,13829.05
ORD00128798,20251018,2025-10-18,P0002,C00848,WH04,12,950.45,0.1,10264.86
ORD00128799,20251018,2025-10-18,P0002,C00327,WH05,9,950.45,0.1,7698.65
ORD00128800,20251018,2025-10-18,P0003,C00949,WH01,11,1220.29,0.1,12080.87
ORD00128801,20251018,2025-10-18,P0003,C00455,WH02,16,1220.29,0.0,19524.64
ORD00128802,20251018,2025-10-18,P0003,C00312,WH03,12,1220.29,0.0,14643.48
ORD00128803,20251018,2025-10-18,P0003,C00605,WH04,8,1220.29,0.03,9469.45
ORD00128804,20251018,2025-10-18,P0003,C00770,WH05,8,1220.29,0.1,8786.09
ORD00128805,20251018,2025-10-18,P0004,C00073,WH01,12,2227.7,0.03,25930.43
ORD00128806,20251018,2025-10-18,P0004,C00898,WH02,17,2227.7,0.0,37870.9
ORD00128807,20251018,2025-10-18,P0004,C00382,WH03,21,2227.7,0.0,46781.7
ORD00128808,20251018,2025-10-18,P0004,C00250,WH04,10,2227.7,0.0,22277.0
ORD00128809,20251018,2025-10-18,P0004,C00245,WH05,5,2227.7,0.1,10024.65
ORD00128810,20251018,2025-10-18,P0005,C00933,WH01,3,1650.77,0.0,4952.31
ORD00128811,20251018,2025-10-18,P0005,C00326,WH02,6,1650.77,0.0,9904.62
ORD00128812,20251018,2025-10-18,P0005,C00273,WH03,12,1650.77,0.0,19809.24
ORD00128813,20251018,2025-10-18,P0005,C00697,WH04,4,1650.77,0.05,6272.93
ORD00128814,20251018,2025-10-18,P0005,C00574,WH05,6,1650.77,0.05,9409.39
ORD00128815,20251018,2025-10-18,P0006,C00138,WH01,5,3622.89,0.0,18114.45
ORD00128816,20251018,2025-10-18,P0006,C00153,WH02,3,3622.89,0.1,9781.8
ORD00128817,20251018,2025-10-18,P0006,C00761,WH03,5,3622.89,0.0,18114.45
ORD00128818,20251018,2025-10-18,P0006,C00030,WH04,1,3622.89,0.03,3514.2
ORD00128819,20251018,2025-10-18,P0006,C00888,WH05,1,3622.89,0.0,3622.89
ORD00128820,20251018,2025-10-18,P0007,C00798,WH01,12,2956.62,0.15,30157.52
ORD00128821,20251018,2025-10-18,P0007,C00103,WH02,8,2956.62,0.0,23652.96
ORD00128822,20251018,2025-10-18,P0007,C00657,WH03,11,2956.62,0.0,32522.82
ORD00128823,20251018,2025-10-18,P0007,C00739,WH04,9,2956.62,0.0,26609.58
ORD00128824,20251018,2025-10-18,P0007,C00559,WH05,8,2956.62,0.0,23652.96
ORD00128825,20251018,2025-10-18,P0008,C00124,WH01,5,968.68,0.0,4843.4
ORD00128826,20251018,2025-10-18,P0008,C00116,WH02,6,968.68,0.0,5812.08
ORD00128827,20251018,2025-10-18,P0008,C00235,WH03,9,968.68,0.0,8718.12
ORD00128828,20251018,2025-10-18,P0008,C00143,WH04,6,968.68,0.03,5637.72
ORD00128829,20251018,2025-10-18,P0008,C00007,WH05,10,968.68,0.03,9396.2
ORD00128830,20251018,2025-10-18,P0009,C00672,WH01,5,3207.48,0.0,16037.4
ORD00128831,20251018,2025-10-18,P0009,C00387,WH02,1,3207.48,0.1,2886.73
ORD00128832,20251018,2025-10-18,P0009,C00962,WH03,6,3207.48,0.03,18667.53
ORD00128833,20251018,2025-10-18,P0009,C00657,WH04,4,3207.48,0.05,12188.42
ORD00128834,20251018,2025-10-18,P0009,C00047,WH05,7,3207.48,0.0,22452.36
ORD00128835,20251018,2025-10-18,P0010,C00738,WH01,3,3567.8,0.0,10703.4
ORD00128836,20251018,2025-10-18,P0010,C00356,WH02,6,3567.8,0.0,21406.8
ORD00128837,20251018,2025-10-18,P0010,C00819,WH03,8,3567.8,0.1,25688.16
ORD00128838,20251018,2025-10-18,P0010,C00246,WH04,3,3567.8,0.0,10703.4
ORD00128839,20251018,2025-10-18,P0010,C00957,WH05,4,3567.8,0.0,14271.2
ORD00128840,20251018,2025-10-18,P0011,C00262,WH01,9,746.61,0.0,6719.49
ORD00128841,20251018,2025-10-18,P0011,C00686,WH02,10,746.61,0.0,7466.1
ORD00128842,20251018,2025-10-18,P0011,C00278,WH03,8,746.61,0.15,5076.95
ORD00128843,20251018,2025-10-18,P0011,C00499,WH04,6,746.61,0.0,4479.66
ORD00128844,20251018,2025-10-18,P0011,C00730,WH05,6,746.61,0.05,4255.68
ORD00128845,20251018,2025-10-18,P0012,C00443,WH01,4,3089.32,0.0,12357.28
ORD00128846,20251018,2025-10-18,P0012,C00304,WH02,4,3089.32,0.05,11739.42
ORD00128847,20251018,2025-10-18,P0012,C00214,WH03,4,3089.32,0.05,11739.42
ORD00128848,20251018,2025-10-18,P0012,C00895,WH04,2,3089.32,0.0,6178.64
ORD00128849,20251018,2025-10-18,P0012,C00106,WH05,3,3089.32,0.0,9267.96
ORD00128850,20251018,2025-10-18,P0013,C00238,WH01,3,3614.28,0.0,10842.84
ORD00128851,20251018,2025-10-18,P0013,C00292,WH02,2,3614.28,0.0,7228.56
ORD00128852,20251018,2025-10-18,P0013,C00560,WH03,1,3614.28,0.05,3433.57
ORD00128853,20251018,2025-10-18,P0013,C00998,WH05,4,3614.28,0.1,13011.41
ORD00128854,20251018,2025-10-18,P0014,C00017,WH01,15,2634.32,0.0,39514.8
ORD00128855,20251018,2025-10-18,P0014,C00993,WH02,21,2634.32,0.0,55320.72
ORD00128856,20251018,2025-10-18,P0014,C00513,WH03,9,2634.32,0.0,23708.88
ORD00128857,20251018,2025-10-18,P0014,C00703,WH04,15,2634.32,0.05,37539.06
ORD00128858,20251018,2025-10-18,P0014,C00804,WH05,25,2634.32,0.05,62565.1
ORD00128859,20251018,2025-10-18,P0015,C00989,WH01,5,325.37,0.0,1626.85
ORD00128860,20251018,2025-10-18,P0015,C00783,WH02,11,325.37,0.0,3579.07
ORD00128861,20251018,2025-10-18,P0015,C00302,WH03,7,325.37,0.03,2209.26
ORD00128862,20251018,2025-10-18,P0015,C00226,WH04,9,325.37,0.05,2781.91
ORD00128863,20251018,2025-10-18,P0015,C00814,WH05,4,325.37,0.15,1106.26
ORD00128864,20251018,2025-10-18,P0016,C00300,WH01,15,1110.44,0.15,14158.11
ORD00128865,20251018,2025-10-18,P0016,C00501,WH02,22,1110.44,0.1,21986.71
ORD00128866,20251018,2025-10-18,P0016,C00505,WH03,16,1110.44,0.0,17767.04
ORD00128867,20251018,2025-10-18,P0016,C00645,WH04,15,1110.44,0.0,16656.6
ORD00128868,20251018,2025-10-18,P0016,C00921,WH05,12,1110.44,0.0,13325.28
ORD00128869,20251018,2025-10-18,P0017,C00661,WH01,10,1114.83,0.0,11148.3
ORD00128870,20251018,2025-10-18,P0017,C00516,WH02,25,1114.83,0.1,25083.68
ORD00128871,20251018,2025-10-18,P0017,C00273,WH03,24,1114.83,0.0,26755.92
ORD00128872,20251018,2025-10-18,P0017,C00630,WH04,18,1114.83,0.0,20066.94
ORD00128873,20251018,2025-10-18,P0017,C00984,WH05,21,1114.83,0.05,22240.86
ORD00128874,20251018,2025-10-18,P0018,C00492,WH01,3,1366.31,0.05,3893.98
ORD00128875,20251018,2025-10-18,P0018,C00255,WH02,6,1366.31,0.0,8197.86
ORD00128876,20251018,2025-10-18,P0018,C00810,WH03,4,1366.31,0.0,5465.24
ORD00128877,20251018,2025-10-18,P0018,C00300,WH04,5,1366.31,0.05,6489.97
ORD00128878,20251018,2025-10-18,P0018,C00815,WH05,7,1366.31,0.0,9564.17
ORD00128879,20251018,2025-10-18,P0019,C00116,WH01,9,2758.24,0.0,24824.16
ORD00128880,20251018,2025-10-18,P0019,C00092,WH02,21,2758.24,0.0,57923.04
ORD00128881,20251018,2025-10-18,P0019,C00608,WH03,18,2758.24,0.03,48158.87
ORD00128882,20251018,2025-10-18,P0019,C00826,WH04,12,2758.24,0.1,29788.99
ORD00128883,20251018,2025-10-18,P0019,C00845,WH05,12,2758.24,0.1,29788.99
ORD00128884,20251018,2025-10-18,P0020,C00984,WH01,8,3034.72,0.0,24277.76
ORD00128885,20251018,2025-10-18,P0020,C00438,WH02,11,3034.72,0.0,33381.92
ORD00128886,20251018,2025-10-18,P0020,C00893,WH03,11,3034.72,0.05,31712.82
ORD00128887,20251018,2025-10-18,P0020,C00893,WH04,10,3034.72,0.0,30347.2
ORD00128888,20251018,2025-10-18,P0020,C00732,WH05,10,3034.72,0.05,28829.84
ORD00128889,20251018,2025-10-18,P0021,C00761,WH01,7,840.91,0.03,5709.78
ORD00128890,20251018,2025-10-18,P0021,C00268,WH02,13,840.91,0.0,10931.83
ORD00128891,20251018,2025-10-18,P0021,C00671,WH03,11,840.91,0.05,8787.51
ORD00128892,20251018,2025-10-18,P0021,C00189,WH04,16,840.91,0.05,12781.83
ORD00128893,20251018,2025-10-18,P0021,C00523,WH05,13,840.91,0.0,10931.83
ORD00128894,20251018,2025-10-18,P0022,C00678,WH01,1,611.26,0.05,580.7
ORD00128895,20251018,2025-10-18,P0022,C00348,WH02,7,611.26,0.05,4064.88
ORD00128896,20251018,2025-10-18,P0022,C00095,WH03,2,611.26,0.05,1161.39
ORD00128897,20251018,2025-10-18,P0022,C00642,WH04,4,611.26,0.03,2371.69
ORD00128898,20251018,2025-10-18,P0022,C00031,WH05,3,611.26,0.0,1833.78
ORD00128899,20251018,2025-10-18,P0023,C00876,WH01,5,897.51,0.0,4487.55
ORD00128900,20251018,2025-10-18,P0023,C00050,WH02,6,897.51,0.0,5385.06
ORD00128901,20251018,2025-10-18,P0023,C00584,WH03,7,897.51,0.03,6094.09
ORD00128902,20251018,2025-10-18,P0023,C00896,WH04,1,897.51,0.05,852.63
ORD00128903,20251018,2025-10-18,P0023,C00874,WH05,3,897.51,0.05,2557.9
ORD00128904,20251018,2025-10-18,P0024,C00096,WH01,1,889.43,0.0,889.43
ORD00128905,20251018,2025-10-18,P0024,C00380,WH02,2,889.43,0.03,1725.49
ORD00128906,20251018,2025-10-18,P0024,C00251,WH03,2,889.43,0.15,1512.03
ORD00128907,20251018,2025-10-18,P0024,C00501,WH04,5,889.43,0.03,4313.74
ORD00128908,20251018,2025-10-18,P0024,C00484,WH05,4,889.43,0.0,3557.72
ORD00128909,20251018,2025-10-18,P0025,C00903,WH01,8,1786.4,0.1,12862.08
ORD00128910,20251018,2025-10-18,P0025,C00194,WH02,14,1786.4,0.0,25009.6
ORD00128911,20251018,2025-10-18,P0025,C00264,WH03,17,1786.4,0.0,30368.8
ORD00128912,20251018,2025-10-18,P0025,C00157,WH04,12,1786.4,0.0,21436.8
ORD00128913,20251018,2025-10-18,P0025,C00607,WH05,9,1786.4,0.1,14469.84
ORD00128914,20251018,2025-10-18,P0026,C00135,WH01,19,2864.88,0.0,54432.72
ORD00128915,20251018,2025-10-18,P0026,C00432,WH02,20,2864.88,0.0,57297.6
ORD00128916,20251018,2025-10-18,P0026,C00820,WH03,16,2864.88,0.1,41254.27
ORD00128917,20251018,2025-10-18,P0026,C00352,WH04,16,2864.88,0.1,41254.27
ORD00128918,20251018,2025-10-18,P0026,C00479,WH05,8,2864.88,0.1,20627.14
ORD00128919,20251018,2025-10-18,P0027,C00664,WH01,8,769.37,0.0,6154.96
ORD00128920,20251018,2025-10-18,P0027,C00847,WH02,18,769.37,0.0,13848.66
ORD00128921,20251018,2025-10-18,P0027,C00788,WH03,12,769.37,0.0,9232.44
ORD00128922,20251018,2025-10-18,P0027,C00860,WH04,14,769.37,0.03,10448.04
ORD00128923,20251018,2025-10-18,P0027,C00255,WH05,8,769.37,0.0,6154.96
ORD00128924,20251018,2025-10-18,P0028,C00947,WH01,10,4304.95,0.05,40897.02
ORD00128925,20251018,2025-10-18,P0028,C00935,WH02,19,4304.95,0.0,81794.05
ORD00128926,20251018,2025-10-18,P0028,C00314,WH03,17,4304.95,0.0,73184.15
ORD00128927,20251018,2025-10-18,P0028,C00556,WH04,11,4304.95,0.1,42619.0
ORD00128928,20251018,2025-10-18,P0028,C00666,WH05,7,4304.95,0.05,28627.92
ORD00128929,20251018,2025-10-18,P0029,C00795,WH01,5,4643.0,0.03,22518.55
ORD00128930,20251018,2025-10-18,P0029,C00890,WH02,24,4643.0,0.0,111432.0
ORD00128931,20251018,2025-10-18,P0029,C00736,WH03,9,4643.0,0.0,41787.0
ORD00128932,20251018,2025-10-18,P0029,C00898,WH04,17,4643.0,0.1,71037.9
ORD00128933,20251018,2025-10-18,P0029,C00895,WH05,14,4643.0,0.0,65002.0
ORD00128934,20251018,2025-10-18,P0030,C00193,WH01,7,3286.04,0.1,20702.05
ORD00128935,20251018,2025-10-18,P0030,C00726,WH02,13,3286.04,0.03,41436.96
ORD00128936,20251018,2025-10-18,P0030,C00355,WH03,16,3286.04,0.03,50999.34
ORD00128937,20251018,2025-10-18,P0030,C00285,WH04,13,3286.04,0.0,42718.52
ORD00128938,20251018,2025-10-18,P0030,C00041,WH05,14,3286.04,0.0,46004.56
ORD00128939,20251018,2025-10-18,P0031,C00345,WH01,1,660.48,0.15,561.41
ORD00128940,20251018,2025-10-18,P0031,C00049,WH02,1,660.48,0.0,660.48
ORD00128941,20251018,2025-10-18,P0031,C00927,WH03,3,660.48,0.05,1882.37
ORD00128942,20251018,2025-10-18,P0031,C00634,WH04,4,660.48,0.0,2641.92
ORD00128943,20251018,2025-10-18,P0031,C00410,WH05,4,660.48,0.05,2509.82
ORD00128944,20251018,2025-10-18,P0032,C00914,WH01,10,2060.12,0.1,18541.08
